,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
137,Sección 1118,76,451,5,15,24,72,394,23,34,0,2,7,1,3,1,0,51,1159
138,Sección 1119,5,124,1,3,4,6,85,9,8,0,0,1,0,1,1,0,29,277
139,Sección 1120,14,84,1,7,6,14,104,9,5,1,0,2,1,0,0,0,22,270
140,Sección 1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Sección 1123,7,119,1,8,14,13,134,6,1,0,2,0,0,2,1,0,39,347
142,Sección 1124,7,28,2,2,0,3,71,0,3,0,0,4,1,1,1,0,13,136
143,Sección 1125,4,43,2,3,2,10,85,1,4,0,0,1,0,0,0,0,7,162
144,Sección 1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Sección 1136,51,487,12,34,35,88,643,19,7,6,10,13,9,1,3,0,67,1485
146,Sección 1137,3,41,2,9,10,1,125,0,1,0,0,0,0,0,3,0,17,212
147,Sección 1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Sección 1139,12,153,10,24,16,9,154,3,6,0,0,9,8,0,0,0,67,471
149,Sección 1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Sección 1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Sección 1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Sección 1144,7,89,4,15,16,10,272,6,0,0,0,1,0,3,1,16,25,465
153,Sección 1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Sección 1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Sección 1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Sección 1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Sección 1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Sección 1151,7,59,5,15,14,6,92,0,1,0,0,1,1,1,3,0,18,223
159,Sección 1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Sección 1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Sección 1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Sección 1155,8,53,1,5,15,3,114,1,0,0,0,7,1,1,2,0,11,222
163,Sección 1156,5,107,1,9,9,5,137,6,0,0,0,5,0,0,0,0,13,297
164,Sección 1157,4,30,2,4,1,3,58,1,0,0,0,1,0,0,2,0,5,111
165,Sección 1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Sección 1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Sección 1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Sección 1161,4,33,2,8,3,5,66,0,0,0,0,5,1,2,1,0,4,134
169,Sección 1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Sección 1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Sección 1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Sección 1165,33,266,12,29,36,46,586,5,5,0,1,32,2,4,6,2,38,1103
173,Sección 1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Sección 1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Sección 1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Sección 1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Sección 1171,6,8,3,70,3,20,26,0,2,0,0,0,0,0,0,0,19,157
178,Sección 1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Sección 1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Sección 1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Sección 1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Sección 1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Sección 1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Sección 1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Sección 1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Sección 1266,96,67,4,29,60,224,289,37,4,0,0,10,1,0,11,0,34,866
187,Sección 1267,58,39,8,25,40,108,197,3,1,0,0,9,2,0,10,1,15,516
188,Sección 1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Sección 1269,38,24,3,11,19,71,75,3,3,1,0,5,2,2,7,0,10,274
190,Sección 1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Sección 1271,41,33,10,16,25,143,152,6,5,1,0,7,1,3,8,0,19,470
192,Sección 1272,290,164,22,37,62,368,442,22,1,0,0,28,3,3,7,0,42,1491
193,Sección 1273,134,89,11,18,28,208,311,18,5,0,0,24,0,5,8,1,31,891
194,Sección 1274,137,82,16,36,37,246,301,19,1,0,0,20,0,1,8,0,19,923
195,Sección 1275,40,23,7,24,38,107,229,4,3,0,0,11,1,0,6,1,27,521
196,Sección 1276,125,71,3,22,10,139,184,7,3,0,1,10,0,2,4,0,15,596
