,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
45,Sección 592,38,12,1,238,27,41,431,3,0,0,0,45,0,13,9,2,17,877
46,Sección 593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Sección 594,42,8,0,80,12,32,244,0,0,0,0,8,0,6,4,0,16,452
48,Sección 595,24,9,1,97,7,32,288,2,0,0,0,17,0,2,5,1,3,488
49,Sección 596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Sección 597,10,2,3,64,10,21,122,0,0,0,0,13,0,3,1,1,2,252
51,Sección 598,33,11,3,129,4,40,298,1,2,0,0,26,0,2,3,0,10,562
52,Sección 599,22,16,2,82,15,35,249,5,0,0,1,34,2,2,4,0,9,478
53,Sección 600,4,1,0,52,6,4,55,0,0,0,0,9,0,0,4,0,4,139
54,Sección 601,25,6,0,74,15,31,155,5,0,0,0,28,2,5,2,0,9,357
55,Sección 602,15,8,2,48,7,31,133,2,0,0,0,15,0,3,1,2,6,273
56,Sección 603,5,4,1,36,1,11,56,2,0,0,0,7,1,2,2,0,1,129
57,Sección 604,12,6,0,216,4,29,190,21,1,0,0,11,1,0,3,0,13,507
58,Sección 605,38,12,4,66,13,31,143,10,0,0,0,14,0,0,0,1,13,345
59,Sección 606,46,16,4,115,14,47,218,3,0,0,0,20,0,3,6,0,14,506
60,Sección 607,47,17,0,114,11,31,228,0,0,0,0,0,0,0,0,1,12,461
61,Sección 608,32,8,0,88,9,22,177,3,1,0,0,13,0,3,3,2,11,372
62,Sección 609,42,8,3,67,15,36,179,5,0,0,0,15,2,1,2,0,8,383
63,Sección 610,77,19,1,38,7,37,180,4,1,0,0,6,0,0,1,2,4,377
64,Sección 611,85,31,2,64,12,52,196,12,2,0,0,25,2,5,1,3,5,497
65,Sección 612,82,25,0,81,15,54,277,12,2,0,1,24,0,5,3,0,9,590
66,Sección 613,32,5,2,91,15,31,223,1,1,0,0,12,2,3,5,0,12,435
67,Sección 614,88,23,2,48,12,37,176,12,0,0,0,25,3,4,2,1,7,440
68,Sección 615,76,17,5,51,12,40,228,8,0,0,0,20,0,2,5,3,4,471
69,Sección 616,27,18,1,35,6,36,116,3,0,0,0,9,0,2,5,2,2,262
70,Sección 617,48,13,0,78,15,53,203,5,0,0,0,22,0,2,1,0,9,449
71,Sección 618,8,6,1,132,1,17,79,2,0,0,0,12,2,7,1,1,3,272
72,Sección 619,15,19,0,333,11,28,187,3,1,1,1,20,3,14,5,1,20,662
73,Sección 620,14,18,4,96,17,18,202,1,3,0,0,23,1,7,2,0,24,430
74,Sección 621,115,25,6,42,12,58,238,13,3,0,0,12,0,5,7,2,23,561
75,Sección 622,145,29,6,27,11,47,206,15,3,0,0,16,1,3,5,2,14,530
76,Sección 623,124,33,1,63,17,58,269,7,1,1,0,20,2,1,1,1,9,608
77,Sección 624,45,14,2,40,7,26,153,2,0,0,0,11,1,2,4,1,2,310
78,Sección 625,69,26,7,61,16,50,210,9,1,0,1,15,1,4,7,1,11,489
79,Sección 626,3708,720,99,299,187,816,2959,381,56,11,3,263,13,30,51,25,99,9720
80,Sección 627,405,74,11,68,35,119,510,42,3,0,1,56,3,6,4,6,17,1360
81,Sección 628,165,51,6,86,29,117,530,17,2,1,0,54,0,10,8,3,20,1099
82,Sección 629,749,195,22,89,47,220,698,80,11,4,0,67,4,9,9,4,25,2233
83,Sección 630,32,8,1,140,9,11,185,5,0,0,0,20,1,4,5,0,6,427
84,Sección 631,18,19,4,807,16,40,417,18,2,0,0,31,1,13,8,2,27,1423
85,Sección 632,241,112,15,1025,136,294,2237,26,5,2,0,219,9,40,53,5,86,4505
86,Sección 633,23,11,6,629,13,33,382,8,1,0,3,38,4,16,7,1,27,1202
87,Sección 634,6,8,2,235,6,7,175,3,0,0,0,22,1,9,7,1,18,500
88,Sección 635,11,2,4,182,10,12,170,3,0,0,0,16,0,10,2,3,10,435
89,Sección 636,5,2,1,161,7,8,107,1,0,0,0,14,0,5,7,0,12,330
90,Sección 637,5,2,0,152,1,10,71,0,0,0,0,5,0,5,2,0,6,259
91,Sección 638,2,4,2,184,4,9,91,0,0,0,0,13,1,7,1,0,9,327
92,Sección 639,7,3,1,106,7,7,62,0,1,0,0,7,0,3,0,0,10,214
