,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
446,Sección 1521,18,27,2,24,8,29,275,4,1,0,0,17,1,11,3,0,7,427
447,Sección 1522,5,7,1,13,4,2,64,0,0,0,0,0,0,0,0,0,3,99
448,Sección 1523,5,12,1,2,2,4,41,0,1,0,0,2,0,0,1,0,0,71
449,Sección 1527,1,34,2,13,7,7,48,3,0,0,1,0,0,2,0,0,2,120
450,Sección 1532,19,24,2,12,12,14,155,1,1,1,0,4,2,8,2,1,8,266
451,Sección 1533,9,18,0,17,16,21,122,0,0,0,0,3,0,3,0,0,7,216
452,Sección 1534,17,10,0,45,8,17,94,1,0,1,0,8,2,7,3,0,2,215
453,Sección 1535,2,11,0,14,5,5,123,0,0,0,0,15,0,0,0,0,3,178
454,Sección 1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Sección 1537,8,5,0,10,1,8,52,0,0,0,0,1,1,1,1,0,2,90
456,Sección 1538,1,1,0,0,0,5,20,0,2,0,0,0,1,0,0,0,0,30
457,Sección 1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Sección 1541,12,16,2,16,3,3,52,1,0,0,0,5,0,0,2,0,2,114
459,Sección 1542,4,6,0,7,3,4,58,0,0,0,0,1,0,1,0,0,3,87
460,Sección 1544,12,16,2,16,3,3,52,1,0,0,0,0,0,0,2,0,2,109
461,Sección 3915,12,19,0,6,5,14,68,0,0,0,0,0,0,0,0,0,1,125
462,Sección 3916,19,55,2,33,13,63,274,3,0,0,0,8,13,5,4,0,6,498
463,Sección 3917,5,12,1,21,8,35,129,2,0,0,0,12,1,3,3,2,6,240
464,Sección 3918,164,188,7,45,17,169,448,41,4,2,1,26,0,9,3,1,26,1151
465,Sección 3919,26,48,1,20,9,54,149,5,2,0,0,9,0,0,0,9,2,334
466,Sección 3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Sección 3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Sección 3922,10,13,1,13,6,29,152,3,0,0,0,14,1,2,2,0,1,247
469,Sección 3965,17,31,3,10,7,41,184,3,0,0,0,11,1,4,3,0,7,322
470,Sección 3966,215,202,14,64,37,191,754,26,6,1,0,40,2,9,11,0,27,1599
471,Sección 3967,113,152,7,81,45,161,892,18,7,1,0,42,2,15,10,0,22,1568
472,Sección 3968,74,106,4,50,33,101,491,18,4,0,0,44,2,7,9,0,14,957
473,Sección 3969,10,18,2,13,8,16,176,2,0,0,0,7,1,3,1,0,6,263
474,Sección 3970,43,88,5,26,18,73,320,6,3,0,0,12,3,2,7,1,11,618
475,Sección 3971,15,15,2,22,9,26,169,5,1,0,0,11,2,5,4,0,6,292
476,Sección 3972,16,25,1,13,9,25,167,2,0,0,0,15,1,4,0,0,1,279
477,Sección 3973,218,153,11,37,23,124,504,37,4,0,0,29,1,5,5,0,17,1168
478,Sección 3974,206,131,13,101,34,273,506,24,7,1,0,43,1,15,1,0,47,1403
