,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
170,Sección 1523,11,17,9,31,47,77,391,0,1,1,0,2,1,1,4,0,20,613
171,Sección 1524,3,11,4,22,23,33,145,0,0,0,0,1,0,2,3,0,12,259
172,Sección 1525,14,48,9,74,86,81,411,2,1,0,0,8,4,3,3,0,48,792
173,Sección 1527,42,67,41,175,170,146,722,9,1,0,1,15,13,11,11,3,90,1517
174,Sección 1528,25,44,25,103,70,44,383,3,3,1,1,30,7,3,2,1,21,766
175,Sección 1529,38,85,80,180,194,163,571,7,2,0,1,22,8,5,8,0,71,1435
176,Sección 1530,26,12,88,108,60,52,251,5,1,0,0,7,64,0,4,0,44,722
177,Sección 1531,13,17,15,66,29,42,195,39,0,0,0,327,3,1,0,0,29,776
178,Sección 1532,25,42,34,94,87,85,510,5,2,0,2,14,3,3,5,0,44,955
179,Sección 1533,81,77,47,117,198,139,854,9,2,0,0,23,4,3,14,3,23,1594
180,Sección 1534,28,38,33,55,100,106,389,1,2,0,1,22,5,5,11,0,40,836
181,Sección 1553,7,13,4,164,21,14,168,0,0,0,0,5,0,0,0,1,20,417
182,Sección 1607,28,94,7,51,22,45,251,0,21,0,0,5,0,2,1,0,15,542
183,Sección 1608,17,142,2,18,27,21,196,2,1,0,0,3,2,1,9,0,17,458
184,Sección 1614,19,88,3,112,46,20,200,6,3,1,0,11,3,3,2,0,21,538
185,Sección 1615,15,61,2,78,41,18,168,0,0,0,0,3,1,2,4,0,5,398
186,Sección 1616,15,83,8,61,56,39,305,3,0,0,1,15,3,5,9,0,27,630
187,Sección 1634,22,20,3,41,34,18,369,0,1,0,0,37,0,0,1,0,21,567
188,Sección 1635,12,22,3,34,24,12,295,2,0,0,0,4,3,0,1,0,15,427
189,Sección 1637,11,26,15,50,28,13,171,0,0,0,0,5,0,6,2,2,26,355
190,Sección 1638,12,15,9,37,22,4,145,0,0,0,0,0,0,0,0,0,40,284
